date,LAI_value,Weather,Canopy_photo,In_lane,Shaded,BBCH,Row spacing,Point_ID,dateonly,time,geometry
2022-05-16 09:30:49+00:00,5.14,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_093052_2437173376367869896.jpg,No,By person,37,15.0,8,2022-05-16,09:30:49.000000Z,POINT (476542.5 5254840.5)
2022-05-18 09:26:34+00:00,6.78,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_092636_5452112945798787965.jpg,No,By person,37,15.0,8,2022-05-18,09:26:34.000000Z,POINT (476542.5 5254840.5)
2022-05-20 09:56:37+00:00,6.09,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_095641_4526799976660183796.jpg,No,By person,39,15.0,8,2022-05-20,09:56:37.000000Z,POINT (476542.5 5254840.5)
2022-05-23 08:15:23+00:00,6.21,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_081528_3106613146304904817.jpg,No,By clouds,41,15.0,8,2022-05-23,08:15:23.000000Z,POINT (476542.5 5254840.5)
2022-05-25 09:32:33+00:00,5.44,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_093236_7717607088663185151.jpg,No,By clouds,43,15.0,8,2022-05-25,09:32:33.000000Z,POINT (476542.5 5254840.5)
2022-05-27 08:18:45+00:00,5.95,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_081850_6047784930653236443.jpg,No,By person,51,15.0,8,2022-05-27,08:18:45.000000Z,POINT (476542.5 5254840.5)
2022-05-30 09:08:23+00:00,6.09,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_090904_1539189980673181847.jpg,No,By person,57,15.0,8,2022-05-30,09:08:23.000000Z,POINT (476542.5 5254840.5)
2022-06-01 09:55:09+00:00,6.7,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_095525_8936379820978737015.jpg,No,By person,56,15.0,8,2022-06-01,09:55:09.000000Z,POINT (476542.5 5254840.5)
2022-06-03 09:25:52+00:00,6.7,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_092619_5240074138067703666.jpg,No,By person,59,15.0,8,2022-06-03,09:25:52.000000Z,POINT (476542.5 5254840.5)
2022-06-06 09:25:49+00:00,7.77,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_092612_8235224549641464792.jpg,No,By person,61,15.0,8,2022-06-06,09:25:49.000000Z,POINT (476542.5 5254840.5)
2022-06-08 09:24:53+00:00,7.75,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_092509_875687684925199262.jpg,No,By person,63,15.0,8,2022-06-08,09:24:53.000000Z,POINT (476542.5 5254840.5)
2022-06-10 09:38:44+00:00,7.76,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_093848_5460905330696385584.jpg,No,By person,65,15.0,8,2022-06-10,09:38:44.000000Z,POINT (476542.5 5254840.5)
2022-06-13 09:11:51+00:00,7.65,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_091206_3088355761254126454.jpg,No,By clouds,68,15.0,8,2022-06-13,09:11:51.000000Z,POINT (476542.5 5254840.5)
2022-06-15 08:51:06+00:00,6.46,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_085129_6153338110881647674.jpg,No,By person,68,15.0,8,2022-06-15,08:51:06.000000Z,POINT (476542.5 5254840.5)
2022-06-17 09:03:55+00:00,6.58,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_090410_6004249625807296972.jpg,No,By person,69,15.0,8,2022-06-17,09:03:55.000000Z,POINT (476542.5 5254840.5)
2022-06-20 08:40:04+00:00,6.38,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_084007_1055437984919480658.jpg,No,By person,71,15.0,8,2022-06-20,08:40:04.000000Z,POINT (476542.5 5254840.5)
2022-06-22 09:39:05+00:00,5.91,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_093908_8888570253471933674.jpg,No,By clouds,73,15.0,8,2022-06-22,09:39:05.000000Z,POINT (476542.5 5254840.5)
2022-06-24 08:34:19+00:00,5.61,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220624_083427_218754837686600232.jpg,No,By person,75,15.0,8,2022-06-24,08:34:19.000000Z,POINT (476542.5 5254840.5)
2022-04-06 10:39:05+00:00,0.65,overcast,JPEG_20220406_103917_485383678985643126.jpg,No,By clouds,25,13.0,9,2022-04-06,10:39:05.000000Z,POINT (476557.5 5254822.5)
2022-04-11 07:27:21+00:00,0.44,clear sky,JPEG_20220411_072724_54779369489606951.jpg,No,None,25,13.0,9,2022-04-11,07:27:21.000000Z,POINT (476557.5 5254822.5)
2022-04-13 09:04:51+00:00,0.423,hazy,JPEG_20220413_090458_1552333609328101371.jpg,No,By person,25,13.0,9,2022-04-13,09:04:51.000000Z,POINT (476557.5 5254822.5)
2022-04-15 07:36:45+00:00,0.552,overcast,JPEG_20220415_073647_3637481095021582652.jpg,No,By clouds,25,15.0,9,2022-04-15,07:36:45.000000Z,POINT (476557.5 5254822.5)
2022-04-18 09:40:33+00:00,1.3,clear sky,JPEG_20220418_094038_3391496409011124062.jpg,No,By person,25,15.0,9,2022-04-18,09:40:33.000000Z,POINT (476557.5 5254822.5)
2022-04-20 09:07:42+00:00,1.19,clear sky,JPEG_20220420_090744_4913407750339698454.jpg,No,By person,25,15.0,9,2022-04-20,09:07:42.000000Z,POINT (476557.5 5254822.5)
2022-04-22 09:07:03+00:00,1.07,hazy,JPEG_20220422_090706_8936435723276216548.jpg,No,By person,30,15.0,9,2022-04-22,09:07:03.000000Z,POINT (476557.5 5254822.5)
2022-04-25 12:35:04+00:00,0.965,overcast,JPEG_20220425_123508_8964486951606236684.jpg,No,By clouds,31,13.0,9,2022-04-25,12:35:04.000000Z,POINT (476557.5 5254822.5)
2022-04-27 08:12:05+00:00,1.55,hazy,JPEG_20220427_081209_3483061103050845007.jpg,No,By person,31,13.0,9,2022-04-27,08:12:05.000000Z,POINT (476557.5 5254822.5)
2022-04-29 09:45:13+00:00,1.84,cloudy,JPEG_20220429_094518_1915797521624485822.jpg,No,By person,32,15.0,9,2022-04-29,09:45:13.000000Z,POINT (476557.5 5254822.5)
2022-05-02 07:52:21+00:00,2.5,clear sky,JPEG_20220502_075223_4883840842231160024.jpg,No,By person,32,15.0,9,2022-05-02,07:52:21.000000Z,POINT (476557.5 5254822.5)
2022-05-04 08:11:20+00:00,2.62,overcast,JPEG_20220504_081123_1430925193698470898.jpg,No,By clouds,32,15.0,9,2022-05-04,08:11:20.000000Z,POINT (476557.5 5254822.5)
2022-05-07 12:59:03+00:00,3.44,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_125906_3576776993035014794.jpg,No,None,33,15.0,9,2022-05-07,12:59:03.000000Z,POINT (476557.5 5254822.5)
2022-05-09 09:01:10+00:00,3.74,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_090113_8342869724578108728.jpg,No,By clouds,33,15.0,9,2022-05-09,09:01:10.000000Z,POINT (476557.5 5254822.5)
2022-05-11 09:20:52+00:00,4.39,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_092054_7162846627338382137.jpg,No,By person,33,15.0,9,2022-05-11,09:20:52.000000Z,POINT (476557.5 5254822.5)
2022-05-13 09:47:00+00:00,4.51,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_094703_1411168751592350608.jpg,No,By clouds,33,15.0,9,2022-05-13,09:47:00.000000Z,POINT (476557.5 5254822.5)
2022-05-16 09:35:29+00:00,4.55,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_093548_6874521669430747518.jpg,No,By clouds,37,15.0,9,2022-05-16,09:35:29.000000Z,POINT (476557.5 5254822.5)
2022-05-18 09:31:38+00:00,5.53,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_093140_3236228338909656517.jpg,No,By person,37,15.0,9,2022-05-18,09:31:38.000000Z,POINT (476557.5 5254822.5)
2022-05-20 10:00:50+00:00,5.1,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_100052_193339867881982132.jpg,No,By person,39,15.0,9,2022-05-20,10:00:50.000000Z,POINT (476557.5 5254822.5)
2022-05-23 08:20:07+00:00,5.19,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_082010_6692786969312692374.jpg,No,By clouds,41,15.0,9,2022-05-23,08:20:07.000000Z,POINT (476557.5 5254822.5)
2022-05-25 09:37:38+00:00,5.02,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_093740_6272916300270990954.jpg,No,By clouds,44,15.0,9,2022-05-25,09:37:38.000000Z,POINT (476557.5 5254822.5)
2022-05-27 08:23:49+00:00,5.93,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_082352_7390780387147966188.jpg,No,By person,51,15.0,9,2022-05-27,08:23:49.000000Z,POINT (476557.5 5254822.5)
2022-05-30 09:13:36+00:00,5.46,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_091412_18989766203107540.jpg,No,By person,56,15.0,9,2022-05-30,09:13:36.000000Z,POINT (476557.5 5254822.5)
2022-06-01 09:59:31+00:00,6.29,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_095938_2888676578553162411.jpg,No,By person,56,15.0,9,2022-06-01,09:59:31.000000Z,POINT (476557.5 5254822.5)
2022-06-03 09:30:18+00:00,5.9,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_093044_5969327415116299703.jpg,No,By person,59,15.0,9,2022-06-03,09:30:18.000000Z,POINT (476557.5 5254822.5)
2022-06-06 09:30:50+00:00,6.7,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_093054_8471075150959679087.jpg,No,By person,61,15.0,9,2022-06-06,09:30:50.000000Z,POINT (476557.5 5254822.5)
2022-06-08 09:29:25+00:00,6.46,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_092941_377920413689856607.jpg,No,By person,63,15.0,9,2022-06-08,09:29:25.000000Z,POINT (476557.5 5254822.5)
2022-06-10 09:42:34+00:00,6.91,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_094236_3015067156378553601.jpg,No,By person,65,15.0,9,2022-06-10,09:42:34.000000Z,POINT (476557.5 5254822.5)
2022-06-13 09:16:30+00:00,6.43,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_091633_8237350457179757500.jpg,No,By clouds,68,15.0,9,2022-06-13,09:16:30.000000Z,POINT (476557.5 5254822.5)
2022-06-15 08:57:09+00:00,6.62,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_085722_1410753675332993978.jpg,No,By person,68,15.0,9,2022-06-15,08:57:09.000000Z,POINT (476557.5 5254822.5)
2022-06-17 09:09:02+00:00,5.57,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_090905_3809472122254303500.jpg,No,By person,69,15.0,9,2022-06-17,09:09:02.000000Z,POINT (476557.5 5254822.5)
2022-06-20 08:43:24+00:00,6.02,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_084334_5495873849477197520.jpg,No,By person,71,15.0,9,2022-06-20,08:43:24.000000Z,POINT (476557.5 5254822.5)
2022-06-22 09:45:54+00:00,5.43,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_094557_2285324386975224301.jpg,No,By clouds,73,15.0,9,2022-06-22,09:45:54.000000Z,POINT (476557.5 5254822.5)
2022-06-24 08:38:54+00:00,5.8,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220624_083905_6480933077814114457.jpg,No,By person,75,15.0,9,2022-06-24,08:38:54.000000Z,POINT (476557.5 5254822.5)
2022-04-06 11:09:15+00:00,0.338,clear sky,JPEG_20220406_110938_7826151326607754516.jpg,No,By person,25,12.0,11,2022-04-06,11:09:15.000000Z,POINT (476560.5 5254861.5)
2022-04-11 07:31:35+00:00,0.185,clear sky,JPEG_20220411_073138_2361960392537209194.jpg,No,None,24,13.0,11,2022-04-11,07:31:35.000000Z,POINT (476560.5 5254861.5)
2022-04-13 09:15:23+00:00,0.414,hazy,JPEG_20220413_091531_5789055112345162735.jpg,No,By person,25,13.0,11,2022-04-13,09:15:23.000000Z,POINT (476560.5 5254861.5)
2022-04-15 07:43:04+00:00,0.421,overcast,JPEG_20220415_074308_3003953455848582615.jpg,No,By clouds,24,13.0,11,2022-04-15,07:43:04.000000Z,POINT (476560.5 5254861.5)
2022-04-18 09:47:59+00:00,1.28,clear sky,JPEG_20220418_094803_9003897773674390825.jpg,No,By person,25,15.0,11,2022-04-18,09:47:59.000000Z,POINT (476560.5 5254861.5)
2022-04-20 09:16:34+00:00,1.3,clear sky,JPEG_20220420_091637_3993636282967009271.jpg,No,By person,25,15.0,11,2022-04-20,09:16:34.000000Z,POINT (476560.5 5254861.5)
2022-04-22 09:14:17+00:00,1.24,hazy,JPEG_20220422_091421_1415248992929842918.jpg,No,By person,30,15.0,11,2022-04-22,09:14:17.000000Z,POINT (476560.5 5254861.5)
2022-04-25 12:44:03+00:00,1.87,overcast,JPEG_20220425_124406_6510147166045090090.jpg,No,By clouds,31,15.0,11,2022-04-25,12:44:03.000000Z,POINT (476560.5 5254861.5)
2022-04-27 08:19:49+00:00,1.05,hazy,JPEG_20220427_081952_5199800312190770669.jpg,No,By person,31,15.0,11,2022-04-27,08:19:49.000000Z,POINT (476560.5 5254861.5)
2022-04-29 09:51:01+00:00,1.45,cloudy,JPEG_20220429_095103_814547942892840152.jpg,No,By person,32,15.0,11,2022-04-29,09:51:01.000000Z,POINT (476560.5 5254861.5)
2022-05-02 07:58:00+00:00,1.42,clear sky,JPEG_20220502_075803_613033323246105865.jpg,No,By person,32,15.0,11,2022-05-02,07:58:00.000000Z,POINT (476560.5 5254861.5)
2022-05-04 08:20:27+00:00,2.11,overcast,JPEG_20220504_082033_582986909111478179.jpg,No,By clouds,32,15.0,11,2022-05-04,08:20:27.000000Z,POINT (476560.5 5254861.5)
2022-05-07 13:01:49+00:00,3.34,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_130152_7340377333730617784.jpg,No,None,33,15.0,11,2022-05-07,13:01:49.000000Z,POINT (476560.5 5254861.5)
2022-05-09 09:05:28+00:00,3.78,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_090531_6177439569906283097.jpg,No,By clouds,33,15.0,11,2022-05-09,09:05:28.000000Z,POINT (476560.5 5254861.5)
2022-05-11 09:23:50+00:00,4.07,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_092352_8497107704626086302.jpg,No,By person,33,15.0,11,2022-05-11,09:23:50.000000Z,POINT (476560.5 5254861.5)
2022-05-13 09:52:59+00:00,3.76,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_095245_6760038599473955252.jpg,No,By clouds,33,15.0,11,2022-05-13,09:52:59.000000Z,POINT (476560.5 5254861.5)
2022-05-16 09:38:53+00:00,4.47,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_093857_6285673137123160183.jpg,No,By person,37,15.0,11,2022-05-16,09:38:53.000000Z,POINT (476560.5 5254861.5)
2022-05-18 09:35:21+00:00,5.82,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_093523_8065435010073795997.jpg,No,By person,37,15.0,11,2022-05-18,09:35:21.000000Z,POINT (476560.5 5254861.5)
2022-05-20 10:04:42+00:00,5.79,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_100444_7363307519268849499.jpg,No,By person,39,15.0,11,2022-05-20,10:04:42.000000Z,POINT (476560.5 5254861.5)
2022-05-23 08:26:40+00:00,5.85,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220523_082643_6329746707959903236.jpg,No,By clouds,41,15.0,11,2022-05-23,08:26:40.000000Z,POINT (476560.5 5254861.5)
2022-05-25 09:45:48+00:00,4.71,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220525_094552_2163400460803663446.jpg,No,By clouds,43,15.0,11,2022-05-25,09:45:48.000000Z,POINT (476560.5 5254861.5)
2022-05-27 08:28:42+00:00,6.09,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220527_082845_6570364544555479014.jpg,No,By person,48,15.0,11,2022-05-27,08:28:42.000000Z,POINT (476560.5 5254861.5)
2022-05-30 09:18:08+00:00,5.97,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220530_091838_7210573490742487383.jpg,No,By person,55,15.0,11,2022-05-30,09:18:08.000000Z,POINT (476560.5 5254861.5)
2022-06-01 10:04:02+00:00,6.0,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220601_100443_8317139193822877747.jpg,No,By person,56,15.0,11,2022-06-01,10:04:02.000000Z,POINT (476560.5 5254861.5)
2022-06-03 09:34:36+00:00,5.93,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220603_093500_4349256178068411203.jpg,No,By person,59,15.0,11,2022-06-03,09:34:36.000000Z,POINT (476560.5 5254861.5)
2022-06-06 09:34:56+00:00,6.92,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220606_093503_7240379943190702473.jpg,No,By clouds,62,15.0,11,2022-06-06,09:34:56.000000Z,POINT (476560.5 5254861.5)
2022-06-08 09:33:48+00:00,5.83,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220608_093419_1223101994127157317.jpg,No,By person,63,15.0,11,2022-06-08,09:33:48.000000Z,POINT (476560.5 5254861.5)
2022-06-10 09:45:55+00:00,6.99,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220610_094558_2947680427799097636.jpg,No,By person,65,15.0,11,2022-06-10,09:45:55.000000Z,POINT (476560.5 5254861.5)
2022-06-13 09:19:52+00:00,6.13,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220613_091956_4059041583347536884.jpg,No,By clouds,68,15.0,11,2022-06-13,09:19:52.000000Z,POINT (476560.5 5254861.5)
2022-06-15 09:00:32+00:00,7.14,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220615_090037_4861470314368725974.jpg,No,By person,68,15.0,11,2022-06-15,09:00:32.000000Z,POINT (476560.5 5254861.5)
2022-06-17 09:12:21+00:00,6.06,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220617_091224_6781021594546475719.jpg,No,By person,69,15.0,11,2022-06-17,09:12:21.000000Z,POINT (476560.5 5254861.5)
2022-06-20 08:46:36+00:00,5.73,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220620_084638_4429203203404583474.jpg,No,By person,71,15.0,11,2022-06-20,08:46:36.000000Z,POINT (476560.5 5254861.5)
2022-06-22 09:49:01+00:00,5.63,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220622_094904_4745798880879226312.jpg,No,By clouds,73,15.0,11,2022-06-22,09:49:01.000000Z,POINT (476560.5 5254861.5)
2022-06-24 08:42:16+00:00,5.64,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220624_084218_2192115357535203101.jpg,No,By person,75,15.0,11,2022-06-24,08:42:16.000000Z,POINT (476560.5 5254861.5)
2022-04-06 11:13:44+00:00,0.245,clear sky,JPEG_20220406_111400_8833270712899410494.jpg,No,By person,24,14.0,12,2022-04-06,11:13:44.000000Z,POINT (476563.5 5254891.5)
2022-04-11 07:35:11+00:00,0.079,clear sky,JPEG_20220411_073515_8740629894726598843.jpg,Yes,None,24,50.0,12,2022-04-11,07:35:11.000000Z,POINT (476563.5 5254891.5)
2022-04-15 07:46:09+00:00,0.619,overcast,JPEG_20220415_074616_436803723493737873.jpg,No,By clouds,25,13.0,12,2022-04-15,07:46:09.000000Z,POINT (476563.5 5254891.5)
2022-04-20 09:20:56+00:00,1.66,clear sky,JPEG_20220420_092102_8857352599711948065.jpg,No,By person,25,13.0,12,2022-04-20,09:20:56.000000Z,POINT (476563.5 5254891.5)
2022-04-22 09:17:37+00:00,1.89,hazy,JPEG_20220422_091740_6212118600063700659.jpg,No,By person,30,13.0,12,2022-04-22,09:17:37.000000Z,POINT (476563.5 5254891.5)
2022-04-25 12:48:46+00:00,1.57,overcast,JPEG_20220425_124848_2517004911478373551.jpg,No,By clouds,31,15.0,12,2022-04-25,12:48:46.000000Z,POINT (476563.5 5254891.5)
2022-04-27 08:23:05+00:00,1.74,hazy,JPEG_20220427_082307_7391790144560787937.jpg,No,By person,31,15.0,12,2022-04-27,08:23:05.000000Z,POINT (476563.5 5254891.5)
2022-04-29 09:53:31+00:00,1.97,cloudy,JPEG_20220429_095333_6142114889155825424.jpg,No,By person,32,13.0,12,2022-04-29,09:53:31.000000Z,POINT (476563.5 5254891.5)
2022-05-02 08:01:00+00:00,2.88,clear sky,JPEG_20220502_080102_676025170985315658.jpg,No,By person,32,13.0,12,2022-05-02,08:01:00.000000Z,POINT (476563.5 5254891.5)
2022-05-04 08:23:43+00:00,3.14,overcast,JPEG_20220504_082347_8716825016219991900.jpg,No,By clouds,32,13.0,12,2022-05-04,08:23:43.000000Z,POINT (476563.5 5254891.5)
2022-05-07 13:04:29+00:00,3.81,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220507_130431_4074320205618799705.jpg,No,None,33,13.0,12,2022-05-07,13:04:29.000000Z,POINT (476563.5 5254891.5)
2022-05-09 09:12:07+00:00,4.02,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220509_091209_332120658431295012.jpg,No,By clouds,33,13.0,12,2022-05-09,09:12:07.000000Z,POINT (476563.5 5254891.5)
2022-05-11 09:27:10+00:00,4.38,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220511_092713_5146264428639302136.jpg,No,By person,33,13.0,12,2022-05-11,09:27:10.000000Z,POINT (476563.5 5254891.5)
2022-05-13 09:55:35+00:00,5.15,Overcast,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220513_095549_7620576771457706971.jpg,No,By clouds,33,13.0,12,2022-05-13,09:55:35.000000Z,POINT (476563.5 5254891.5)
2022-05-16 09:44:36+00:00,5.07,Cloudy,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220516_094439_7955058354196754244.jpg,No,By clouds,37,13.0,12,2022-05-16,09:44:36.000000Z,POINT (476563.5 5254891.5)
2022-05-18 09:39:10+00:00,5.92,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220518_093913_6727092582781371281.jpg,No,By person,37,13.0,12,2022-05-18,09:39:10.000000Z,POINT (476563.5 5254891.5)
2022-05-20 10:09:48+00:00,5.54,Clear sky,/storage/emulated/0/Android/data/uk.co.lutraconsulting/files/projects/LAI_Eschikon_ETH_2022_06_05/JPEG_20220520_100935_1128997788553708678.jpg,No,By person,39,13.0,12,2022-05-20,10:09:48.000000Z,POINT (476563.5 5254891.5)
